District_Code,District_Name,Mandal_Code,Mandal_Name,Village_Code,Village_Name
5,अकोला,3,बाळापुर,tl_in,Telugu
5,अकोला,3,बाळापुर,kn_in,Kannada
5,अकोला,3,बाळापुर,or_in,Oriya
5,अकोला,3,बाळापुर,ur_in,Urdu
5,अकोला,3,बाळापुर,as_in,Assamese
5,अकोला,3,बाळापुर,mn_in,Manipuri(Assamese)
5,अकोला,3,बाळापुर,ni_in,Nepali
5,अकोला,3,बाळापुर,ko_in,Konkani
5,अकोला,3,बाळापुर,mi_in,Maithili(Devanagri)
5,अकोला,3,बाळापुर,di_in,Dogri
5,अकोला,3,बाळापुर,bo_in,Bodo
5,अकोला,3,बाळापुर,st_in,Santhali(Devanagri)
5,अकोला,3,बाळापुर,sd_in,Sindhi(Devanagri)
5,अकोला,3,बाळापुर,ks_in,Kashmiri(Devanagri)
5,अकोला,3,बाळापुर,ks.pa_in,Kashmiri(Perso Arabic)
5,अकोला,3,बाळापुर,sk_in,Sanskrit
5,अकोला,2,आकोट,7,बार्शीटाकळी
5,अकोला,2,आकोट,4,अकोला
5,अकोला,2,आकोट,14,यवतमाळ
5,अकोला,2,आकोट,6,पातुर
5,अकोला,2,आकोट,29,धाराशिव
5,अकोला,2,आकोट,19,छत्रपती संभाजीनगर
5,अकोला,2,आकोट,18,जालना
5,अकोला,2,आकोट,15,नांदेड
5,अकोला,2,आकोट,17,परभणी
5,अकोला,2,आकोट,27,बीड
5,अकोला,2,आकोट,28,लातूर
5,अकोला,2,आकोट,16,हिंगोली
5,अकोला,2,आकोट,21,ठाणे
5,अकोला,2,आकोट,36,पालघर
5,अकोला,2,आकोट,22,मंबई उपनगर
5,अकोला,2,आकोट,32,रत्नागिरी
5,अकोला,2,आकोट,24,रायगड
5,अकोला,2,आकोट,33,सिंधुदुर्ग
5,अकोला,2,आकोट,12,गडचिरोली
5,अकोला,2,आकोट,11,गोंदिया
5,अकोला,2,आकोट,13,चंद्रपूर
5,अकोला,2,आकोट,9,नागपूर
5,अकोला,2,आकोट,10,भंडारा
5,अकोला,2,आकोट,8,अक्षरी सर्वे नंबर
5,अकोला,2,आकोट,26,अहमदनगर
5,अकोला,2,आकोट,3,बाळापुर
5,अकोला,2,आकोट,2,धुळे
5,अकोला,2,आकोट,1,तेल्हारा
5,अकोला,2,आकोट,20,नाशिक
5,अकोला,2,आकोट,34,कोल्हापूर
5,अकोला,2,आकोट,25,पुणे
5,अकोला,2,आकोट,35,सांगली
5,अकोला,2,आकोट,31,सातारा
5,अकोला,2,आकोट,30,सोलापूर
5,अकोला,2,आकोट,5,मुर्तुज़ापुर
5,अकोला,2,आकोट,270500020047510000,अकोलखेड
5,अकोला,2,आकोट,270500020047500000,अकोली जहॉगीर
5,अकोला,2,आकोट,270500020047200000,अडगांव खु.
5,अकोला,2,आकोट,270500020047430000,अंबाडी
5,अकोला,2,आकोट,270500020047260000,अमिनापूर
5,अकोला,2,आकोट,270500020047980000,अल्यारपूर
5,अकोला,2,आकोट,270500020040502000,आकोट भाग 1
5,अकोला,2,आकोट,270500020040502001,आकोट   भाग 2
5,अकोला,2,आकोट,270500020048490000,आगासखेड
5,अकोला,2,आकोट,270500020048180000,आंध
5,अकोला,2,आकोट,270500020046970000,आंबोडा
5,अकोला,2,आकोट,270500020046930000,आलमपूर
5,अकोला,2,आकोट,270500020047990000,आलेगांव
5,अकोला,2,आकोट,270500020048120000,आलेवाडी
5,अकोला,2,आकोट,270500020047800000,आसेगांव बाजार
5,अकोला,2,आकोट,270500020048170000,इसापूर
5,अकोला,2,आकोट,270500020047080000,उमरा
5,अकोला,2,आकोट,270500020047030000,एदलापूर
5,अकोला,2,आकोट,270500020046920000,औरंगाबाद
5,अकोला,2,आकोट,270500020047710000,औरंगाबाद प्र.आकोट
5,अकोला,2,आकोट,270500020047840000,करतवाडी
5,अकोला,2,आकोट,270500020048470000,करातवाडी
5,अकोला,2,आकोट,270500020048460000,करोडी
5,अकोला,2,आकोट,270500020047820000,कवठा खु.
5,अकोला,2,आकोट,270500020047810000,कवठा बु.
5,अकोला,2,आकोट,270500020047160000,कातखेड
5,अकोला,2,आकोट,270500020047750000,कान्हेरी
5,अकोला,2,आकोट,270500020047450000,कापशी
5,अकोला,2,आकोट,270500020047850000,कालवाडी
5,अकोला,2,आकोट,270500020048210000,कावसा खु.
5,अकोला,2,आकोट,270500020048220000,कावसा बु.
5,अकोला,2,आकोट,270500020046940000,कासोद शिवपूर
5,अकोला,2,आकोट,270500020048550000,किनखेड
5,अकोला,2,आकोट,270500020048230000,कुटासा भाग 1
5,अकोला,2,आकोट,270500020048230001,कुटासा भाग 2
5,अकोला,2,आकोट,270500020048610000,कुंड
5,अकोला,2,आकोट,270500020046610000,केमलापुर
5,अकोला,2,आकोट,270500020048560000,केळीवेळी
5,अकोला,2,आकोट,270500020047860000,केसोरी
5,अकोला,2,आकोट,270500020047120000,कोलविहीर
5,अकोला,2,आकोट,270500020048600000,कोहा
5,अकोला,2,आकोट,270500020047740000,खानापुर त्र्यंबकपुर
5,अकोला,2,आकोट,270500020048420000,खानापुर बु.
5,अकोला,2,आकोट,270500020048080000,खापरवाडी खु.
5,अकोला,2,आकोट,270500020048010000,खापरवाडी बु.
5,अकोला,2,आकोट,270500020046870000,खासबाग
5,अकोला,2,आकोट,270500020047350000,खिरकुंड खु.
5,अकोला,2,आकोट,270500020047360000,खिरकुंड बु .
5,अकोला,2,आकोट,270500020047690000,खुदावंतपुर
5,अकोला,2,आकोट,270500020047870000,खेर्डा
5,अकोला,2,आकोट,270500020047040000,खैरखेड
5,अकोला,2,आकोट,270500020048240000,गरसोळी
5,अकोला,2,आकोट,270500020047300000,गाजीपुर
5,अकोला,2,आकोट,270500020048430000,गिरजापुर
5,अकोला,2,आकोट,270500020047060000,गोखि
5,अकोला,2,आकोट,270500020047490000,गौलखेड
5,अकोला,2,आकोट,270500020047150000,ग्याजुद्दीन नगर
5,अकोला,2,आकोट,270500020047580000,चंडिकापुर
5,अकोला,2,आकोट,270500020047390000,चंदनपूर तिरवारी
5,अकोला,2,आकोट,270500020047730000,चापानेर
5,अकोला,2,आकोट,270500020047570000,चिचखेड खु.
5,अकोला,2,आकोट,270500020047240000,चिंचखेड खु.
5,अकोला,2,आकोट,270500020047110000,चिचखेड बु.
5,अकोला,2,आकोट,270500020047330000,चिचपाणी
5,अकोला,2,आकोट,270500020047020000,चोरवड खु.
5,अकोला,2,आकोट,270500020047050000,चोरवड बु.
5,अकोला,2,आकोट,270500020048480000,चोहोट्टा
5,अकोला,2,आकोट,270500020048090000,जउळका
5,अकोला,2,आकोट,270500020048410000,जउळखेड खु.
5,अकोला,2,आकोट,270500020048570000,जउळखेड बु.
5,अकोला,2,आकोट,270500020047320000,जनुना खु.
5,अकोला,2,आकोट,270500020047310000,जनुना बु.
5,अकोला,2,आकोट,270500020047180000,जळगांव नहाटे
5,अकोला,2,आकोट,270500020046900000,जितापूर प्र. अडगांव
5,अकोला,2,आकोट,270500020046910000,जितापूर प्र. रुपागड
5,अकोला,2,आकोट,270500020047130000,जैनपुर पिंप्री
5,अकोला,2,आकोट,270500020047720000,जोगबन
5,अकोला,2,आकोट,270500020048360000,टाकळी खु.
5,अकोला,2,आकोट,270500020048340000,टाकळी बु.
5,अकोला,2,आकोट,270500020048580000,ठोकबर्डी
5,अकोला,2,आकोट,270500020047340000,डांगरखेड
5,अकोला,2,आकोट,270500020047650000,ढगा
5,अकोला,2,आकोट,270500020048200000,तरोडा
5,अकोला,2,आकोट,270500020047630000,ताजनापुर
5,अकोला,2,आकोट,270500020047890000,तांदुळवाडी
5,अकोला,2,आकोट,270500020048300000,दनोरी
5,अकोला,2,आकोट,270500020046860000,दहिखेल फुटकर
5,अकोला,2,आकोट,270500020047140000,दाउतपूर
5,अकोला,2,आकोट,270500020048140000,दिनोडा
5,अकोला,2,आकोट,270500020047550000,दिवठाणा
5,अकोला,2,आकोट,270500020048190000,देउळगाव
5,अकोला,2,आकोट,270500020048110000,देवरी
5,अकोला,2,आकोट,270500020048310000,देवर्डा
5,अकोला,2,आकोट,270500020047620000,देवुळगांव
5,अकोला,2,आकोट,270500020047770000,धनगरवाडी
5,अकोला,2,आकोट,270500020047600000,धामनगांव
5,अकोला,2,आकोट,270500020048380000,धामना बु.
5,अकोला,2,आकोट,270500020048450000,धारेल
5,अकोला,2,आकोट,270500020048530000,नखेगांव
5,अकोला,2,आकोट,270500020047930000,नयनापूर
5,अकोला,2,आकोट,270500020047520000,नरसिंगपुर
5,अकोला,2,आकोट,270500020048510000,नांदखेड
5,अकोला,2,आकोट,270500020048370000,निजामपुर
5,अकोला,2,आकोट,270500020047230000,नेव्होरी  खु.
5,अकोला,2,आकोट,270500020047220000,नेव्होरी बु.
5,अकोला,2,आकोट,270500020047540000,पणज
5,अकोला,2,आकोट,270500020048290000,पनोरी
5,अकोला,2,आकोट,270500020048280000,पळसोद
5,अकोला,2,आकोट,270500020048270000,पाटसुल
5,अकोला,2,आकोट,270500020048400000,पातोंडा
5,अकोला,2,आकोट,270500020048320000,पारळा
5,अकोला,2,आकोट,270500020048100000,पिप्रि डिक्कर
5,अकोला,2,आकोट,270500020047010000,पिंप्री खु.
5,अकोला,2,आकोट,270500020048520000,पिलकवाडी
5,अकोला,2,आकोट,270500020048040000,पुंडा
5,अकोला,2,आकोट,270500020046850000,पोपटखेड
5,अकोला,2,आकोट,270500020047950000,फत्तेपुर
5,अकोला,2,आकोट,270500020047280000,बंधारा
5,अकोला,2,आकोट,270500020048000000,बळेगाव
5,अकोला,2,आकोट,270500020048060000,बांबर्डा बु.
5,अकोला,2,आकोट,270500020047070000,बेलुरा
5,अकोला,2,आकोट,270500020047480000,बोचरा
5,अकोला,2,आकोट,270500020048590000,बोरी
5,अकोला,2,आकोट,270500020046990000,बोर्डी
5,अकोला,2,आकोट,270500020047410000,भिलखेड
5,अकोला,2,आकोट,270500020048540000,भोड
5,अकोला,2,आकोट,270500020047000000,मक्रमपुर
5,अकोला,2,आकोट,270500020047660000,मंचनपुर
5,अकोला,2,आकोट,270500020048130000,मरोडा
5,अकोला,2,आकोट,270500020047190000,मलकापुर प्र. अडगांव
5,अकोला,2,आकोट,270500020046830000,मलकापूर गोंड
5,अकोला,2,आकोट,270500020046840000,मलकापूर भिल
5,अकोला,2,आकोट,270500020047460000,महागांव
5,अकोला,2,आकोट,270500020048440000,महालक्ष्मी
5,अकोला,2,आकोट,270500020047400000,मानकरी
5,अकोला,2,आकोट,270500020047380000,मार्डी प्र. खटकाळी
5,अकोला,2,आकोट,270500020047370000,मार्डी प्र. चिंचोणा
5,अकोला,2,आकोट,270500020047760000,मियॉचे खेडे
5,अकोला,2,आकोट,270500020047670000,मिर्झापुर
5,अकोला,2,आकोट,270500020047920000,मुंडगांव
5,अकोला,2,आकोट,270500020048050000,मोहम्मद पुर
5,अकोला,2,आकोट,270500020047680000,मोहाळा
5,अकोला,2,आकोट,270500020047790000,रंभापुर
5,अकोला,2,आकोट,270500020048350000,राजुरवाडी
5,अकोला,2,आकोट,270500020047440000,राजुरा
5,अकोला,2,आकोट,270500020047210000,राजेगांव
5,अकोला,2,आकोट,270500020040502002,रामटेक
5,अकोला,2,आकोट,270500020046950000,रामापुर धारुर
5,अकोला,2,आकोट,270500020046880000,राहणापूर
5,अकोला,2,आकोट,270500020047470000,रुईखेड
5,अकोला,2,आकोट,270500020047290000,रुधाडी प्र. खटकाळी
5,अकोला,2,आकोट,270500020047420000,रुधाडी प्र. चिंचोणा
5,अकोला,2,आकोट,270500020048390000,रेल
5,अकोला,2,आकोट,270500020048160000,रोहनखेड
5,अकोला,2,आकोट,270500020048260000,रौंदळा
5,अकोला,2,आकोट,270500020047700000,लखमापूर
5,अकोला,2,आकोट,270500020047090000,लाडेगाव
5,अकोला,2,आकोट,270500020047960000,लामकानी
5,अकोला,2,आकोट,270500020048150000,लोतखेड
5,अकोला,2,आकोट,270500020047270000,लोहारी खु.
5,अकोला,2,आकोट,270500020047250000,लोहारी बु.
5,अकोला,2,आकोट,270500020047640000,वडगाव मेंढे
5,अकोला,2,आकोट,270500020047610000,वडाळी देशमुख
5,अकोला,2,आकोट,270500020047170000,वडाळी सटवाई
5,अकोला,2,आकोट,270500020047910000,वणी
5,अकोला,2,आकोट,270500020048070000,वरुर
5,अकोला,2,आकोट,270500020047100000,वसाळी नागापुर
5,अकोला,2,आकोट,270500020047560000,वाई
5,अकोला,2,आकोट,270500020047590000,वाघोडा
5,अकोला,2,आकोट,270500020047900000,वारुळा
5,अकोला,2,आकोट,270500020048030000,विटाळी
5,अकोला,2,आकोट,270500020046820000,शहानुर
5,अकोला,2,आकोट,270500020479700000,शहापुर
5,अकोला,2,आकोट,270500020047530000,शहापूर प्र. कारला
5,अकोला,2,आकोट,270500020046890000,शहापूर प्र. रुपागड
5,अकोला,2,आकोट,270500020046960000,सर्फाबाद
5,अकोला,2,आकोट,270500020048500000,सालखेड
5,अकोला,2,आकोट,270500020047830000,सावरखेड
5,अकोला,2,आकोट,270500020048020000,सावरगांव
5,अकोला,2,आकोट,270500020047780000,सावरा
5,अकोला,2,आकोट,270500020046980000,सुकळी
5,अकोला,2,आकोट,270500020047940000,सुलतानपूर
5,अकोला,2,आकोट,270500020047880000,सोनबर्डी
5,अकोला,2,आकोट,270500020048330000,हनवाडी
5,अकोला,2,आकोट,270500020048250000,हिलालाबाद
5,अकोला,2,आकोट,en_in,English
5,अकोला,2,आकोट,hi_in,Hindi
5,अकोला,2,आकोट,bn_in,Bengali
5,अकोला,2,आकोट,gj_in,Gujarati
5,अकोला,2,आकोट,pn_in,Punjabi
5,अकोला,2,आकोट,ml_in,Malayalam
5,अकोला,2,आकोट,tm_in,Tamil
5,अकोला,2,आकोट,tl_in,Telugu
5,अकोला,2,आकोट,kn_in,Kannada
5,अकोला,2,आकोट,or_in,Oriya
5,अकोला,2,आकोट,ur_in,Urdu
5,अकोला,2,आकोट,as_in,Assamese
5,अकोला,2,आकोट,mn_in,Manipuri(Assamese)
5,अकोला,2,आकोट,ni_in,Nepali
5,अकोला,2,आकोट,ko_in,Konkani
5,अकोला,2,आकोट,mi_in,Maithili(Devanagri)
5,अकोला,2,आकोट,di_in,Dogri
5,अकोला,2,आकोट,bo_in,Bodo
5,अकोला,2,आकोट,st_in,Santhali(Devanagri)
5,अकोला,2,आकोट,sd_in,Sindhi(Devanagri)
5,अकोला,2,आकोट,ks_in,Kashmiri(Devanagri)
5,अकोला,2,आकोट,ks.pa_in,Kashmiri(Perso Arabic)
5,अकोला,2,आकोट,sk_in,Sanskrit
5,अकोला,1,तेल्हारा,7,बार्शीटाकळी
5,अकोला,1,तेल्हारा,4,अकोला
5,अकोला,1,तेल्हारा,14,यवतमाळ
5,अकोला,1,तेल्हारा,6,पातुर
5,अकोला,1,तेल्हारा,29,धाराशिव
5,अकोला,1,तेल्हारा,19,छत्रपती संभाजीनगर
5,अकोला,1,तेल्हारा,18,जालना
5,अकोला,1,तेल्हारा,15,नांदेड
5,अकोला,1,तेल्हारा,17,परभणी
5,अकोला,1,तेल्हारा,27,बीड
5,अकोला,1,तेल्हारा,28,लातूर
5,अकोला,1,तेल्हारा,16,हिंगोली
5,अकोला,1,तेल्हारा,21,ठाणे
5,अकोला,1,तेल्हारा,36,पालघर
5,अकोला,1,तेल्हारा,22,मंबई उपनगर
5,अकोला,1,तेल्हारा,32,रत्नागिरी
5,अकोला,1,तेल्हारा,24,रायगड
5,अकोला,1,तेल्हारा,33,सिंधुदुर्ग
5,अकोला,1,तेल्हारा,12,गडचिरोली
5,अकोला,1,तेल्हारा,11,गोंदिया
5,अकोला,1,तेल्हारा,13,चंद्रपूर
5,अकोला,1,तेल्हारा,9,नागपूर
5,अकोला,1,तेल्हारा,10,भंडारा
5,अकोला,1,तेल्हारा,8,अक्षरी सर्वे नंबर
5,अकोला,1,तेल्हारा,26,अहमदनगर
5,अकोला,1,तेल्हारा,3,बाळापुर
5,अकोला,1,तेल्हारा,2,आकोट
5,अकोला,1,तेल्हारा,1,नंदुरबार
5,अकोला,1,तेल्हारा,20,नाशिक
5,अकोला,1,तेल्हारा,34,कोल्हापूर
5,अकोला,1,तेल्हारा,25,पुणे
5,अकोला,1,तेल्हारा,35,सांगली
5,अकोला,1,तेल्हारा,31,सातारा
5,अकोला,1,तेल्हारा,30,सोलापूर
5,अकोला,1,तेल्हारा,5,मुर्तुज़ापुर
5,अकोला,1,तेल्हारा,270500010046290000,अटकळी
5,अकोला,1,तेल्हारा,270500010046170000,अडगांव बु.
5,अकोला,1,तेल्हारा,270500010046220000,आकोलीरूपराव
5,अकोला,1,तेल्हारा,270500010046730000,आडसुळ
5,अकोला,1,तेल्हारा,270500010046500000,इसापुर
5,अकोला,1,तेल्हारा,270500010046620000,उबारखेड
5,अकोला,1,तेल्हारा,270500010045840000,उमरशेवडी
5,अकोला,1,तेल्हारा,270500010046780000,उमरी
5,अकोला,1,तेल्हारा,270500010046530000,ऊकळीबाजार
5,अकोला,1,तेल्हारा,270500010046080000,कऱ्ही प्र. अडगांव
5,अकोला,1,तेल्हारा,270500010046090000,कऱ्ही रुपागड
5,अकोला,1,तेल्हारा,270500010045970000,कळमखेड
5,अकोला,1,तेल्हारा,270500010045900000,कार्ला  बु.
5,अकोला,1,तेल्हारा,270500010046230000,काळेगांव
5,अकोला,1,तेल्हारा,270500010046330000,कोठा
5,अकोला,1,तेल्हारा,270500010046110000,खंडाळा
5,अकोला,1,तेल्हारा,270500010046770000,खाकटा
5,अकोला,1,तेल्हारा,270500010046460000,खापरखेड
5,अकोला,1,तेल्हारा,270500010046600000,खेलकृष्णाजी
5,अकोला,1,तेल्हारा,270500010046630000,खेलदेशपांडे
5,अकोला,1,तेल्हारा,270500010046610000,खेलमुकरदम
5,अकोला,1,तेल्हारा,270500010046750000,खेलसटवाजी
5,अकोला,1,तेल्हारा,270500010046420000,गाडेगांव
5,अकोला,1,तेल्हारा,270500010045990000,गोर्धा
5,अकोला,1,तेल्हारा,270500010046360000,घोडेगांव
5,अकोला,1,तेल्हारा,270500010046040000,चंदनपुर
5,अकोला,1,तेल्हारा,270500010046310000,चांगलवाडी
5,अकोला,1,तेल्हारा,270500010046270000,चापानेर
5,अकोला,1,तेल्हारा,270500010045870000,चिचारी
5,अकोला,1,तेल्हारा,270500010046120000,चितलवाडी
5,अकोला,1,तेल्हारा,270500010046070000,चिपी
5,अकोला,1,तेल्हारा,270500010046440000,जस्तगांव
5,अकोला,1,तेल्हारा,270500010046520000,जाफ्रापूर
5,अकोला,1,तेल्हारा,270500010045850000,झरीबाजार
5,अकोला,1,तेल्हारा,270500010046280000,टाकळी
5,अकोला,1,तेल्हारा,270500010046720000,डवला
5,अकोला,1,तेल्हारा,270500010045960000,तळेगांव खु.
5,अकोला,1,तेल्हारा,270500010046700000,तळेगांवपातुर्डा
5,अकोला,1,तेल्हारा,270500010046710000,तळेगांव प्र.वडनेर
5,अकोला,1,तेल्हारा,270500010045980000,तळेगांव बु.
5,अकोला,1,तेल्हारा,270500010046480000,तुदगांव
5,अकोला,1,तेल्हारा,270500014050100020,तेल्हारा खु.
5,अकोला,1,तेल्हारा,270500014050100000,तेल्हारा बु.
5,अकोला,1,तेल्हारा,270500010046470000,थार
5,अकोला,1,तेल्हारा,270500010046570000,दहीगांव
5,अकोला,1,तेल्हारा,270500010046020000,दानापुर
5,अकोला,1,तेल्हारा,270500010046590000,दापुरा
5,अकोला,1,तेल्हारा,270500010045860000,दिवाणझरी
5,अकोला,1,तेल्हारा,270500010046060000,धोंडाआखर
5,अकोला,1,तेल्हारा,270500010046760000,नरसीपूर
5,अकोला,1,तेल्हारा,270500010046300000,निंबोळी
5,अकोला,1,तेल्हारा,270500010046550000,निभोरा खु.
5,अकोला,1,तेल्हारा,270500010046660000,निभोरा बु.
5,अकोला,1,तेल्हारा,270500014050100030,नुराबाद
5,अकोला,1,तेल्हारा,270500010046790000,नेर
5,अकोला,1,तेल्हारा,270500010045950000,परशरामपुर
5,अकोला,1,तेल्हारा,270500010046260001,पाथर्डी 2
5,अकोला,1,तेल्हारा,270500010046260000,पाथर्डी भाग 1
5,अकोला,1,तेल्हारा,270500010045820000,पिंपरखेड
5,अकोला,1,तेल्हारा,270500010046800000,पिवंदळ खु.
5,अकोला,1,तेल्हारा,270500010046670000,पिवंदळ बु.
5,अकोला,1,तेल्हारा,270500010045910000,बादखेड
5,अकोला,1,तेल्हारा,270500010046740000,बांबर्डा खु.
5,अकोला,1,तेल्हारा,270500010046680000,बाभुळगांव
5,अकोला,1,तेल्हारा,270500010046340000,बेलखेड
5,अकोला,1,तेल्हारा,270500010046100000,बोरव्हा
5,अकोला,1,तेल्हारा,270500010046450000,भांबेरी
5,अकोला,1,तेल्हारा,270500010046050000,भिली
5,अकोला,1,तेल्हारा,270500010046250000,भोकर
5,अकोला,1,तेल्हारा,270500010046580000,मनब्दा
5,अकोला,1,तेल्हारा,270500010046640000,मनात्री खु.
5,अकोला,1,तेल्हारा,270500010046650000,मनात्री बु.
5,अकोला,1,तेल्हारा,270500014050100010,ममदाबाद
5,अकोला,1,तेल्हारा,270500010046150000,मालठाणा खु.
5,अकोला,1,तेल्हारा,270500010046160000,मालठाणा  बु.
5,अकोला,1,तेल्हारा,270500010046210000,मालपुरा
5,अकोला,1,तेल्हारा,270500010046190000,मालेगांव
5,अकोला,1,तेल्हारा,270500010046380000,माळेगाव बाजार
5,अकोला,1,तेल्हारा,270500010046140000,मेहखेड
5,अकोला,1,तेल्हारा,270500010045830000,मोयपाणी
5,अकोला,1,तेल्हारा,270500010045880000,मोराडी
5,अकोला,1,तेल्हारा,270500010046430000,राणेगांव
5,अकोला,1,तेल्हारा,270500010046320000,रायखेड
5,अकोला,1,तेल्हारा,270500010046560000,वडगांवरोठे
5,अकोला,1,तेल्हारा,270500010046350000,वरुड बु.
5,अकोला,1,तेल्हारा,270500010046540000,वरुडवडनेर
5,अकोला,1,तेल्हारा,270500010046200000,वरूड खु.
5,अकोला,1,तेल्हारा,270500010046490000,वाकोडी
5,अकोला,1,तेल्हारा,270500010046690000,वागरगांव
5,अकोला,1,तेल्हारा,270500010046510000,वाडीअदमपुर
5,अकोला,1,तेल्हारा,270500010045920000,वारखेड
5,अकोला,1,तेल्हारा,270500010045810000,वारीभैरवगड
5,अकोला,1,तेल्हारा,270500010046180000,शिवाजीनगर
5,अकोला,1,तेल्हारा,270500010046390000,शेरी खु.
5,अकोला,1,तेल्हारा,270500010046400000,शेरी प्र.वडनेर
5,अकोला,1,तेल्हारा,270500010046370000,शेरी बु.
5,अकोला,1,तेल्हारा,270500010046130000,सदरपुर
5,अकोला,1,तेल्हारा,270500010046810000,सांगवी
5,अकोला,1,तेल्हारा,270500014050100040,सात्काबाद
5,अकोला,1,तेल्हारा,270500010046240000,सिरसोली
5,अकोला,1,तेल्हारा,270500010046410000,सोनकेळ
5,अकोला,1,तेल्हारा,270500010045940000,सोनवाडी
5,अकोला,1,तेल्हारा,270500010045930000,सौंदळा
5,अकोला,1,तेल्हारा,270500010046030000,हयातपुर
5,अकोला,1,तेल्हारा,270500010046010000,हिंगणी खु.
5,अकोला,1,तेल्हारा,270500010046000000,हिंगणी बु.
5,अकोला,1,तेल्हारा,270500010045890000,हिवरखेड भाग 1
5,अकोला,1,तेल्हारा,270500010045890001,हिवरखेड भाग 2
5,अकोला,1,तेल्हारा,en_in,English
5,अकोला,1,तेल्हारा,hi_in,Hindi
5,अकोला,1,तेल्हारा,bn_in,Bengali
5,अकोला,1,तेल्हारा,gj_in,Gujarati
5,अकोला,1,तेल्हारा,pn_in,Punjabi
5,अकोला,1,तेल्हारा,ml_in,Malayalam
5,अकोला,1,तेल्हारा,tm_in,Tamil
5,अकोला,1,तेल्हारा,tl_in,Telugu
5,अकोला,1,तेल्हारा,kn_in,Kannada
5,अकोला,1,तेल्हारा,or_in,Oriya
